"name","picurl","url"
"Ananassi-kooretarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F86F/#Ananassi-kooretarretis"
"Kooretarretis kiivi ja ananassiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F86E/#Kooretarretis kiivi ja ananassiga"
"Pohlaparfee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/F84B/#Pohlaparfee"
"Metsavahi magustoit pohladega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F84A/#Metsavahi magustoit pohladega"
"Pohlapirnid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F849/#Pohlapirnid"
"Ploomi-pähklikompott","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/15C41/#Ploomi-pähklikompott"
"Ingveripirnid jäätisele","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/15C40/#Ingveripirnid jäätisele"
"Pähkli-šokolaaditrühvlid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/F7FB/#Pähkli-šokolaaditrühvlid"
"Dajm-šokolaaditrühvlid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/F7FA/#Dajm-šokolaaditrühvlid"
"Koorekaramelline pähklimaius","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/F7F9/#Koorekaramelline pähklimaius"
"Grillitud aprikoosipoolikud","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F7F8/#Grillitud aprikoosipoolikud"
"Grillitud meetäidisega banaanid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F775/#Grillitud meetäidisega banaanid"
"Jogurti-puuvilja magustoit","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F748/#Jogurti-puuvilja magustoit"
"Marja-vahukoorevaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F73A/#Marja-vahukoorevaht"
"Puuviljasalat jogurtikastmega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/15B37/#Puuviljasalat jogurtikastmega"
"Pidulik puuviljasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/15B36/#Pidulik puuviljasalat"
"Kopenhaageni magus õllesupp leivaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/F729/#Kopenhaageni magus õllesupp leivaga"
"Magus õllesupp riisiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/F728/#Magus õllesupp riisiga"
"Õlletainas frititud õunad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F723/#Õlletainas frititud õunad"
"Riisi-puuvilja järelroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F701/#Riisi-puuvilja järelroog"
"Riisitarretis marjadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F700/#Riisitarretis marjadega"
"Magus riisitarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F6FF/#Magus riisitarretis"
"Bayeri kreem ehk keedukreem","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/15AFB/#Bayeri kreem ehk keedukreem"
"Inglise kreem ehk keedukreem","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/15AFE/#Inglise kreem ehk keedukreem"
"Keedukreem apelsiniga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/15AFD/#Keedukreem apelsiniga"
"Pohlavaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F6E3/#Pohlavaht"
"Külmutatud marjad marinaadis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F6E2/#Külmutatud marjad marinaadis"
"Paks maasikakissell","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/F6E1/#Paks maasikakissell"
"Kaerahelbeahvatlus õuntega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F037/#Kaerahelbeahvatlus õuntega"
"Puuviljad vahukoorekreemiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F035/#Puuviljad vahukoorekreemiga"
"Puuviljajäätis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/EFDC/#Puuviljajäätis"
"Siidrisümfoonia","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/EB3E/#Siidrisümfoonia"
"Küpsisepallid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/EF8A/#Küpsisepallid"
"Mannavaht porgandi ja rabarberiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F06C/#Mannavaht porgandi ja rabarberiga"
"Maasika-kiivivardad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/EFBD/#Maasika-kiivivardad"
"Pähkline ahjurabarber ingveriga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F6CD/#Pähkline ahjurabarber ingveriga"
"Rukkijahuvaht jõhvikate ja meega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F6C3/#Rukkijahuvaht jõhvikate ja meega"
"Rabarberipuding rukkileivaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F69F/#Rabarberipuding rukkileivaga"
"Rabarberi-leivatoit","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F69E/#Rabarberi-leivatoit"
"Rabarberi-munavorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F69C/#Rabarberi-munavorm"
"Mahlakissell kõrvitsaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/F66A/#Mahlakissell kõrvitsaga"
"Värvilised munad ehk lihavõtteküpsised","http://pilt.toidutare.ee/pilt/03.2005/9371/311x311.jpg?t=1418156084","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/ECF2/#Värvilised munad ehk lihavõtteküpsised"
"Tofuvaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/1535D/#Tofuvaht"
"Lihavõttetarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/EC1F/#Lihavõttetarretis"
"Martsipanist pajuoksad","http://pilt.toidutare.ee/pilt/03.2005/9365/311x311.jpg?t=1418156083","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/EC8E/#Martsipanist pajuoksad"
"Keefiritarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/EF34/#Keefiritarretis"
"Tapioka-rabarberipuding","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EF0A/#Tapioka-rabarberipuding"
"Rabarberivaht sidruniga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EF06/#Rabarberivaht sidruniga"
"Hapukoorepuding","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EF82/#Hapukoorepuding"
"Meebanaan","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/EFCA/#Meebanaan"
"Kiir-marjatarretis vahukoorega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F152/#Kiir-marjatarretis vahukoorega"
"Riisi-ananassi-magusroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F54F/#Riisi-ananassi-magusroog"
"Granadillikaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/EB4A/#Granadillikaste"
"Karamellirosinad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/EF7B/#Karamellirosinad"
"Melonisalat sõbrapäevaks","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/EA6E/#Melonisalat sõbrapäevaks"
"Iiri kohvi kreem","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EA6A/#Iiri kohvi kreem"
"Soe kohupiimapuding","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EA69/#Soe kohupiimapuding"
"Maasikad Londoni moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F02A/#Maasikad Londoni moodi"
"Klassikaline kuumutatud pasha","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/ECA4/#Klassikaline kuumutatud pasha"
"Lihavõttepasha","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EC21/#Lihavõttepasha"
"Õhuline apelsinipasha porgandiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EC1E/#Õhuline apelsinipasha porgandiga"
"Sidrunipasha","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/ECA7/#Sidrunipasha"
"Rabarberiparfee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/F06D/#Rabarberiparfee"
"Kamakohupiim jõhvikatega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EF39/#Kamakohupiim jõhvikatega"
"Hapupiimatarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/EF2C/#Hapupiimatarretis"
"Rabarberivaht rõõsa koorega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/EF12/#Rabarberivaht rõõsa koorega"
"Jäätis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/E489/#Jäätis"
"Puuviljasalat rummiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E42B/#Puuviljasalat rummiga"
"Cheesecake-jäätis","http://pilt.toidutare.ee/pilt/01.2005/9228/311x311.jpg?t=1416898909","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/E636/#Cheesecake-jäätis"
"Aprikoosivaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/EA1A/#Aprikoosivaht"
"Kaerahelbemagustoit","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F4DD/#Kaerahelbemagustoit"
"Õhuline bubert","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F4D3/#Õhuline bubert"
"Apelsini-keefiritarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F4CF/#Apelsini-keefiritarretis"
"Jumalate roog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E9F9/#Jumalate roog"
"Kohupiima-puuviljavaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E99A/#Kohupiima-puuviljavaht"
"Vale tiramisu","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E992/#Vale tiramisu"
"Kerge sidrunivaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/E97D/#Kerge sidrunivaht"
"Õunasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E97B/#Õunasalat"
"Marjad veinitarretises","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/E96A/#Marjad veinitarretises"
"Kihiline mannapuder","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E967/#Kihiline mannapuder"
"Kohevad pohlapilved","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E952/#Kohevad pohlapilved"
"Mahlavahutarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/E950/#Mahlavahutarretis"
"Õunakohupiim","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E94F/#Õunakohupiim"
"Kookoshelvestega praetud ananass","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E94E/#Kookoshelvestega praetud ananass"
"Kohev apelsinipuding","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E94D/#Kohev apelsinipuding"
"Ananassitarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/E938/#Ananassitarretis"
"Külmunud marjadest tarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/E920/#Külmunud marjadest tarretis"
"Maasikaparfee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/EB48/#Maasikaparfee"
"Rummi-rosinaparfee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/EB45/#Rummi-rosinaparfee"
"Marjaparfee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/EB46/#Marjaparfee"
"Parfee põhiretsept","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/EB44/#Parfee põhiretsept"
"Porgandiparfee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/E90E/#Porgandiparfee"
"Kirju puuviljasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E8F4/#Kirju puuviljasalat"
"Suvine puuviljasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E8E7/#Suvine puuviljasalat"
"Mustikakohupiim","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E8E6/#Mustikakohupiim"
"Kibuvitsasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/E8C6/#Kibuvitsasupp"
"Jõulupokaalid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/F4BE/#Jõulupokaalid"
"Kirju tarretis banaani ja marjadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/F4BC/#Kirju tarretis banaani ja marjadega"
"Jäätis kaalukatele","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/E41F/#Jäätis kaalukatele"
"Vaarikakohupiim","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E414/#Vaarikakohupiim"
"Jäätis marjapüreega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/E871/#Jäätis marjapüreega"
